NOSE_x,NOSE_y,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,LEFT_EAR_x,LEFT_EAR_y,RIGHT_EAR_x,RIGHT_EAR_y,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_RIGHT_x,MOUTH_RIGHT_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_PINKY_x,LEFT_PINKY_y,RIGHT_PINKY_x,RIGHT_PINKY_y,LEFT_INDEX_x,LEFT_INDEX_y,RIGHT_INDEX_x,RIGHT_INDEX_y,LEFT_THUMB_x,LEFT_THUMB_y,RIGHT_THUMB_x,RIGHT_THUMB_y,LEFT_HIP_x,LEFT_HIP_y,RIGHT_HIP_x,RIGHT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,RIGHT_KNEE_x,RIGHT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_HEEL_x,LEFT_HEEL_y,RIGHT_HEEL_x,RIGHT_HEEL_y,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y
845.8298492431641,250.2134084701538,855.8506774902344,238.12520742416382,855.889892578125,237.4048089981079,855.9247589111328,236.45663738250732,853.58154296875,236.21946573257446,851.8618011474609,234.02159929275513,850.0401306152344,231.3799023628235,836.8415069580078,220.0488567352295,830.8261108398438,214.86700057983398,831.5534973144531,254.72672939300537,828.5799407958984,251.21239185333252,786.6069030761719,255.17465829849243,715.74951171875,245.82376956939697,759.5158386230469,346.88305377960205,675.191650390625,367.29127407073975,753.0675506591797,430.06208896636963,664.5256805419922,475.1547861099243,751.9289398193359,451.6815519332886,653.8345336914062,502.9077959060669,744.6781921386719,451.6793203353882,666.2441253662109,504.0943193435669,743.2784271240234,444.753041267395,670.8263397216797,494.50793266296387,679.6044158935547,371.9853115081787,619.1091918945312,376.7823886871338,760.6777954101562,429.77790355682373,695.1230621337891,492.6089286804199,720.4238128662109,556.5072584152222,663.8941955566406,595.1800346374512,695.3794860839844,569.9361562728882,641.4195251464844,606.5794229507446,755.5318450927734,602.8078079223633,700.1763916015625,661.9486284255981
845.0906372070312,265.69451808929443,854.9571990966797,253.61047983169556,854.8890686035156,252.80384302139282,854.7780609130859,251.7401647567749,852.6957702636719,251.54985666275024,851.0315704345703,249.3135166168213,849.2768859863281,246.65750741958618,835.5757141113281,235.98830223083496,830.7952117919922,230.24680852890015,830.1123809814453,268.87890100479126,827.3582458496094,265.69979667663574,785.0726318359375,273.1130361557007,715.9604644775391,262.0761752128601,758.2756805419922,360.4052925109863,674.2109680175781,385.3140449523926,749.9971008300781,443.1595516204834,664.5220184326172,492.7054023742676,744.8350524902344,464.336256980896,654.2909240722656,517.3983764648438,739.4483184814453,461.86012744903564,666.4409637451172,519.2793130874634,740.4098510742188,454.2457437515259,670.8842468261719,509.4168519973755,678.1369781494141,376.71295166015625,614.9514770507812,381.361927986145,782.3326873779297,417.6880073547363,686.9085693359375,489.8632478713989,711.2489318847656,542.2623252868652,665.6587219238281,531.1316728591919,686.5213775634766,554.2553186416626,648.8721466064453,521.4464521408081,748.4870910644531,602.377495765686,696.9551086425781,589.3629884719849
842.7555084228516,285.2459764480591,853.8481903076172,273.75198125839233,853.8524627685547,272.9654288291931,853.7897491455078,271.94241285324097,851.5277099609375,271.33312225341797,849.9352264404297,268.8252568244934,848.2756042480469,265.83266258239746,835.0447845458984,254.5409059524536,830.7146453857422,246.28682613372803,827.5032043457031,286.3631272315979,824.9014282226562,283.17623376846313,783.4013366699219,284.1890573501587,717.1867370605469,279.0918302536011,757.4608612060547,363.9452934265137,674.1419219970703,401.8886375427246,749.9015808105469,444.69858169555664,662.2786712646484,501.6682720184326,745.2909851074219,464.31703090667725,654.4004821777344,528.0809497833252,740.3645324707031,461.75240993499756,666.1174774169922,530.4523229598999,740.4597473144531,456.1856460571289,669.5780944824219,521.3036298751831,659.7361755371094,374.2063093185425,607.9923629760742,383.85363578796387,770.1905822753906,423.64778995513916,693.6681365966797,490.48951148986816,705.1988220214844,544.2476320266724,663.7434387207031,545.3432178497314,675.5787658691406,553.1368589401245,645.3843688964844,538.7801313400269,738.4174346923828,601.9691562652588,688.8363647460938,606.5873622894287
841.6761779785156,300.6458044052124,852.6710510253906,289.21817779541016,852.6799011230469,288.21337938308716,852.6197052001953,286.9189453125,850.5671691894531,287.1169352531433,849.1391754150391,284.7619557380676,847.6158142089844,281.9166898727417,834.7767639160156,268.6773705482483,830.9548187255859,263.011257648468,826.0275268554688,300.9137034416199,823.7995910644531,298.2322669029236,779.5508575439453,292.26385831832886,719.9876403808594,293.02865266799927,752.7558135986328,374.93157863616943,673.7703704833984,413.4180164337158,747.9145812988281,454.0134000778198,662.2811889648438,513.9926147460938,744.3089294433594,470.5209159851074,654.2595672607422,538.121337890625,740.6446075439453,470.35951137542725,664.8323059082031,541.5670108795166,740.2226257324219,465.86219787597656,667.9691314697266,532.8744649887085,657.1363830566406,373.5711193084717,600.8719635009766,380.36118507385254,760.2536010742188,425.53168773651123,671.7579650878906,481.8079090118408,684.6630096435547,542.6423835754395,633.9502716064453,503.6286449432373,656.0917663574219,550.9990310668945,620.8415985107422,492.1965551376343,711.6224670410156,602.1773815155029,647.5115203857422,556.5007781982422
840.8946228027344,307.1888065338135,851.8821716308594,295.9151601791382,852.0748138427734,294.82860803604126,852.2734832763672,293.3259916305542,849.8244476318359,293.73488903045654,848.516845703125,291.282320022583,847.1673583984375,288.4607219696045,837.4131011962891,275.3148293495178,832.0481109619141,270.9554672241211,825.1222991943359,307.5814175605774,822.9859924316406,304.7291564941406,779.097900390625,300.55606842041016,719.2814636230469,299.6878695487976,750.9454345703125,384.5191240310669,673.4529876708984,416.365270614624,747.6115417480469,458.83283615112305,662.2962951660156,518.2844066619873,743.3145904541016,476.2617015838623,653.5504913330078,543.7717866897583,739.4664001464844,474.9368619918823,663.7607574462891,545.5274105072021,739.5164489746094,469.4195795059204,667.4716949462891,536.7668867111206,650.7832336425781,372.06483364105225,599.1143035888672,377.7251100540161,745.5081176757812,430.98039150238037,662.0887756347656,466.06003761291504,686.9931030273438,554.00559425354,620.4178619384766,514.0147590637207,661.1781311035156,564.4200325012207,606.5761566162109,507.45094299316406,720.2614593505859,614.9391603469849,636.2861251831055,569.4356775283813
840.0762176513672,321.83087825775146,850.8902740478516,311.73107385635376,851.1406707763672,310.7088088989258,851.4264678955078,309.34053897857666,848.7545776367188,309.2283368110657,847.4326324462891,306.75124168395996,846.0273742675781,303.93829107284546,836.5025329589844,291.2056517601013,830.1313018798828,286.1211919784546,824.4935607910156,321.6695809364319,822.1285247802734,318.2978296279907,776.680908203125,309.9196171760559,717.9660034179688,316.57402753829956,747.0821380615234,387.5746965408325,670.7774353027344,428.9946126937866,745.9674835205078,461.4630317687988,662.7204895019531,529.277172088623,742.7307891845703,478.61998558044434,653.5905456542969,551.9636392593384,739.324951171875,478.1436252593994,665.1287078857422,553.5228395462036,739.3903350830078,472.77015209198,668.1135559082031,545.3526163101196,647.8813171386719,376.55107498168945,594.4166946411133,379.4109535217285,738.1721496582031,449.0698528289795,664.0968322753906,471.80365562438965,683.5954284667969,560.0501775741577,623.2583618164062,536.3908624649048,658.7086486816406,567.7883720397949,607.5407028198242,525.2457475662231,713.0668640136719,623.0495166778564,653.0274963378906,600.6529426574707
839.5806884765625,329.21390533447266,850.0196075439453,320.05722999572754,850.2470397949219,318.77734422683716,850.4957580566406,317.1125078201294,847.7593994140625,317.8130793571472,846.3129425048828,315.10207414627075,844.7666931152344,312.1342206001282,835.0796508789062,295.56331872940063,828.6143493652344,292.6387667655945,824.0339660644531,328.24049949645996,821.5766143798828,325.7659578323364,773.1770324707031,315.40005683898926,717.4046325683594,321.45260095596313,746.1839294433594,391.2706518173218,667.9995727539062,430.29966831207275,742.5553894042969,466.1585283279419,661.71142578125,532.0881271362305,740.3867340087891,483.39470386505127,652.0468139648438,555.4930830001831,737.3621368408203,483.40744972229004,662.7682495117188,558.8156318664551,736.7369079589844,477.8063106536865,665.6766510009766,550.7431697845459,640.7110595703125,377.92423725128174,585.4177093505859,378.5076713562012,736.9755554199219,460.0318479537964,665.919189453125,480.36179065704346,677.6905059814453,573.5866641998291,632.6897048950195,563.0773830413818,653.4120178222656,580.4246664047241,614.9402618408203,559.1465950012207,699.1804504394531,636.5484094619751,661.1879730224609,626.1575317382812
839.2699432373047,341.06388330459595,849.478759765625,331.8529415130615,849.6796417236328,330.36656856536865,849.9029541015625,328.4897518157959,847.1440887451172,329.88819122314453,845.6190490722656,327.1972918510437,843.9966583251953,324.2063498497009,834.3350219726562,306.7683434486389,827.6096343994141,303.1067204475403,823.6760711669922,339.15698289871216,820.8425903320312,336.627938747406,769.7767639160156,322.249174118042,717.1929931640625,329.82656478881836,743.8656616210938,401.23520851135254,666.96533203125,445.60383796691895,740.5516052246094,475.96704483032227,659.654541015625,544.0718507766724,739.0352630615234,493.89703273773193,650.8186340332031,566.9951677322388,736.3194274902344,493.1444263458252,660.3722381591797,568.359489440918,733.3808898925781,487.9922676086426,662.7655792236328,562.3129320144653,632.9460525512695,376.7005920410156,577.7356719970703,378.3488416671753,734.2953491210938,457.1898651123047,645.9996795654297,477.75914669036865,670.5607604980469,570.1586723327637,621.3444900512695,538.0461931228638,647.4403381347656,578.0729484558105,612.7689743041992,531.5897941589355,687.4078369140625,629.6184825897217,631.4886474609375,596.5895891189575
838.9860534667969,347.26105213165283,849.0848541259766,337.0931625366211,849.2916107177734,335.0852394104004,849.5436096191406,332.6920223236084,846.7914581298828,336.03418350219727,845.3755187988281,333.6289715766907,843.9577484130859,330.8922815322876,835.5241394042969,311.23733282089233,829.2411804199219,310.0687909126282,823.4284973144531,344.5655608177185,820.5680847167969,342.5787949562073,768.260498046875,325.26028633117676,717.9551696777344,332.33425855636597,743.6207580566406,403.310809135437,666.990966796875,445.6454658508301,738.5877990722656,477.4462080001831,658.8706207275391,541.7539501190186,737.9503631591797,493.5502767562866,648.8111114501953,561.7419862747192,734.8069763183594,493.6618995666504,658.1300354003906,565.6805849075317,732.2307586669922,488.5430431365967,661.0446166992188,559.9262809753418,627.7114105224609,376.5557098388672,573.7735748291016,377.5086450576782,728.0320739746094,459.3963146209717,652.7211761474609,476.3877868652344,663.7220764160156,572.3523759841919,627.6526641845703,542.89137840271,640.9027862548828,580.4779243469238,617.7399826049805,538.0194568634033,678.4840393066406,632.5990390777588,643.6158752441406,601.5010356903076
838.5094451904297,350.9917688369751,848.927001953125,340.5896258354187,849.0977478027344,338.80383253097534,849.3030548095703,336.6157293319702,846.5454864501953,339.2385005950928,845.0691986083984,336.72531366348267,843.6051940917969,333.85550022125244,835.3672790527344,314.2338538169861,828.9547729492188,312.3808979988098,823.2956695556641,349.0450644493103,820.4345703125,346.758234500885,768.6428833007812,324.5742416381836,718.1744384765625,337.0391321182251,743.9610290527344,403.1861400604248,667.7228546142578,448.9512777328491,737.9878997802734,476.6910696029663,658.3210754394531,541.8400382995605,738.5063934326172,491.84125900268555,649.0747833251953,563.7620973587036,735.3186798095703,491.7501926422119,658.3021545410156,566.5565729141235,732.8364562988281,486.8262577056885,661.4882659912109,559.1762065887451,627.0665740966797,375.83348751068115,572.9575729370117,377.1172571182251,728.9282989501953,457.55202770233154,651.2077331542969,454.94904041290283,667.2598266601562,566.6244649887085,630.9370803833008,538.8505983352661,645.0279998779297,577.0846080780029,625.0041580200195,539.112811088562,690.4415893554688,608.9434146881104,650.9748840332031,589.3725156784058
838.3627319335938,349.6176838874817,848.8261413574219,340.14654636383057,849.0156555175781,338.4027671813965,849.2716979980469,336.24906063079834,846.5135192871094,339.0531921386719,845.0839233398438,336.71911239624023,843.6884307861328,334.04831886291504,836.2039947509766,315.53693532943726,829.5933532714844,312.78955936431885,823.3052825927734,347.73754119873047,820.5152893066406,345.68206787109375,768.69384765625,323.6163067817688,717.9873657226562,336.3421654701233,742.6313781738281,401.54441356658936,669.0546417236328,447.85672187805176,733.3164978027344,479.03939723968506,658.1414794921875,542.0681762695312,735.6269836425781,494.52505588531494,649.1460418701172,564.7540426254272,732.0778656005859,494.9262285232544,657.9662322998047,567.5595045089722,728.8051605224609,490.82759857177734,661.3346862792969,560.0672578811646,623.9921188354492,370.12712001800537,571.6360473632812,372.0997667312622,726.6762542724609,455.7161521911621,652.1675872802734,461.3018846511841,669.9344635009766,572.1212339401245,633.0195236206055,540.4181671142578,648.0043792724609,583.9069890975952,631.0433959960938,547.0245981216431,695.2915954589844,619.4985294342041,651.2425231933594,588.8495492935181
838.3386993408203,349.5646405220032,849.6475219726562,339.15964365005493,849.951171875,337.1774911880493,850.3410339355469,334.82004404067993,847.4732208251953,338.48228931427,846.2166595458984,336.1963176727295,844.9919128417969,333.4769868850708,838.1997680664062,314.31689500808716,830.8765411376953,311.19521141052246,823.3097839355469,346.7913866043091,820.5303955078125,344.9793076515198,773.9891052246094,322.0079255104065,717.8237915039062,334.57793712615967,742.5759124755859,398.20469856262207,668.7693786621094,448.2604694366455,733.8901519775391,473.6182451248169,657.4657440185547,542.1546077728271,736.8642425537109,488.94477367401123,649.1685485839844,564.1895771026611,734.4475555419922,488.6994695663452,658.2083892822266,564.5751285552979,729.4313812255859,484.81932163238525,661.5126037597656,556.8113994598389,626.324462890625,364.2996883392334,572.0697021484375,368.82957458496094,726.8627166748047,454.82874870300293,653.0588531494141,462.38927364349365,669.0586853027344,568.5393047332764,635.105094909668,542.283182144165,647.4154663085938,580.0187301635742,632.8936767578125,547.1717977523804,697.1791839599609,611.6727447509766,659.2261505126953,592.7905082702637
839.5132446289062,347.5742268562317,851.7570495605469,336.62819623947144,852.1322631835938,334.65651512145996,852.5763702392578,332.34400033950806,849.4715881347656,335.9620428085327,848.1712341308594,333.61732006073,846.8928527832031,330.88492155075073,840.6147766113281,311.1704707145691,832.7914428710938,308.63170623779297,824.2691802978516,344.71338272094727,821.4853668212891,342.8340983390808,774.0729522705078,321.5663480758667,718.0823516845703,331.7015790939331,742.3075866699219,397.1489381790161,668.5911560058594,443.36387157440186,734.8670959472656,471.1640453338623,657.5543212890625,541.1956644058228,737.31689453125,486.58451557159424,649.4612121582031,562.9718112945557,734.6507263183594,486.7094850540161,658.3415222167969,563.3356475830078,730.1304626464844,482.6488780975342,661.6203308105469,555.3212070465088,627.0296096801758,362.29193687438965,572.8577423095703,367.65974521636963,729.3220520019531,454.09764289855957,654.2759704589844,450.9226369857788,664.0975189208984,549.8492002487183,637.584114074707,528.4925079345703,640.9711456298828,558.066029548645,634.799919128418,531.8706750869751,689.9485778808594,593.474063873291,662.8609466552734,572.7197313308716
844.2506408691406,337.51765966415405,855.2467346191406,327.0198154449463,855.4783630371094,325.3525757789612,855.7157897949219,323.3827614784241,853.2029724121094,325.8458876609802,851.9923400878906,323.4048843383789,850.7513427734375,320.59714794158936,842.3445892333984,303.7507939338684,836.0630798339844,299.6445894241333,828.9114379882812,335.87835788726807,826.5118408203125,333.665771484375,778.0989074707031,319.0868282318115,720.1567077636719,329.65848684310913,744.7817230224609,387.98672676086426,670.0897979736328,435.79429149627686,735.4212951660156,468.12748432159424,657.5918579101562,539.7131538391113,737.4373626708984,484.5250082015991,649.5020294189453,562.8032398223877,734.6874237060547,486.2523937225342,659.1047668457031,562.8426361083984,730.2145385742188,482.3980379104614,662.0088195800781,551.8260955810547,629.8576736450195,351.71703815460205,575.4264068603516,355.5551505088806,728.4192657470703,451.83531761169434,654.8208618164062,445.95505714416504,659.176025390625,550.063304901123,637.8415679931641,525.5211353302002,635.8116912841797,558.4650135040283,634.7981643676758,528.1314611434937,685.1820373535156,596.8756628036499,663.0888366699219,573.7187576293945
845.3682708740234,332.9134440422058,856.1229705810547,320.273072719574,856.2840270996094,318.51749181747437,856.4764404296875,316.4792275428772,854.2729187011719,319.22149658203125,853.1681823730469,316.8151259422302,852.0171356201172,313.88561725616455,843.1703186035156,296.0922932624817,837.3649597167969,292.39365577697754,830.6813049316406,332.41034746170044,828.7509155273438,329.8762822151184,781.0112762451172,315.87839126586914,722.520751953125,317.67401218414307,745.6504058837891,379.18375968933105,671.3383483886719,423.0794620513916,735.810546875,462.9170036315918,657.9881286621094,530.0830793380737,737.6956176757812,479.55408096313477,649.7605895996094,551.3353157043457,734.9518585205078,481.77083015441895,659.7727966308594,553.1423950195312,730.5088806152344,477.6549482345581,662.4004364013672,542.1491146087646,631.5742874145508,347.4492573738098,577.0427703857422,351.7205786705017,728.8209533691406,445.2954053878784,654.0669250488281,444.0958786010742,660.9664916992188,540.7126951217651,636.8632125854492,511.0581064224243,637.881965637207,548.5778331756592,633.1076812744141,511.6844129562378,687.9773712158203,587.6992034912109,659.4950103759766,555.9161853790283
847.8416442871094,286.9298458099365,858.1507873535156,272.9579830169678,858.2112121582031,271.52336597442627,858.2102966308594,269.7135829925537,855.9423065185547,270.97995042800903,854.4777679443359,268.369345664978,852.9141998291016,265.4464030265808,843.4740447998047,254.25227880477905,836.4674377441406,247.59559392929077,831.5662384033203,289.2194867134094,829.1157531738281,286.2425136566162,781.7640686035156,284.5879125595093,722.8919982910156,289.58791494369507,745.9793090820312,355.89508295059204,672.8118133544922,394.869704246521,736.2417602539062,432.53950595855713,658.7193298339844,500.7342195510864,738.9201354980469,449.00569438934326,650.7125854492188,521.4923715591431,736.4379119873047,450.653600692749,660.6999206542969,522.920036315918,732.7587127685547,446.3381624221802,662.9680633544922,515.6554126739502,632.2238159179688,335.14070749282837,578.0221557617188,339.3222713470459,721.3055419921875,434.93396759033203,658.7255859375,448.44719409942627,663.0243682861328,537.7658271789551,653.3625793457031,551.2124490737915,639.9276733398438,548.8913726806641,646.9013977050781,574.5537185668945,701.9966125488281,581.5187931060791,702.9916381835938,588.535966873169
850.1835632324219,265.22515296936035,859.9955749511719,249.5667815208435,859.9081420898438,248.09671640396118,859.74609375,246.30907773971558,857.7103424072266,247.7314853668213,856.0212707519531,245.2420949935913,854.1979217529297,242.4571681022644,843.5807800292969,232.3834776878357,835.8908843994141,225.63190698623657,833.0572509765625,269.2411494255066,830.3593444824219,266.0892105102539,782.1300506591797,273.4188938140869,724.8410034179688,272.87813901901245,748.1810760498047,352.5740575790405,673.7920379638672,383.07849884033203,736.3670349121094,431.71149730682373,659.3830108642578,489.7030448913574,739.0316772460938,446.45952701568604,650.9832000732422,508.64853858947754,736.5032958984375,448.254075050354,661.0963439941406,509.39384937286377,732.8900146484375,443.9288091659546,663.4175109863281,503.6551237106323,631.3777542114258,333.6279630661011,578.6079025268555,334.8003029823303,722.0829772949219,435.61975479125977,661.6954040527344,450.315899848938,666.5810394287109,534.6933031082153,668.6037445068359,564.159665107727,646.7263793945312,546.010251045227,658.0947113037109,584.6626424789429,707.1674346923828,571.7171430587769,736.7903137207031,597.7258157730103
853.9827728271484,230.86178541183472,863.2598114013672,216.02210998535156,863.3549499511719,214.94384050369263,863.2537078857422,213.55518579483032,860.5267333984375,213.76645803451538,858.6534881591797,211.35605335235596,856.4370727539062,208.4493327140808,845.2403259277344,199.79605436325073,836.1386871337891,192.06854581832886,838.0915069580078,237.46036291122437,833.8124084472656,233.53744983673096,786.2779998779297,253.91650915145874,727.0529174804688,246.35300159454346,749.6037292480469,337.309091091156,677.5902557373047,366.49510860443115,735.8928680419922,418.99486541748047,658.4307861328125,465.57127475738525,737.1612548828125,434.91323947906494,646.93115234375,484.09508228302,733.7361907958984,436.1868381500244,659.7238922119141,489.1929531097412,729.8452758789062,432.5566291809082,662.8387451171875,483.39646339416504,630.58349609375,326.96743726730347,580.9332275390625,325.12420177459717,722.2470855712891,436.06568813323975,666.4384460449219,451.75180435180664,684.4315338134766,554.1765689849854,674.8004913330078,561.3286256790161,669.0052795410156,562.1060371398926,655.7308959960938,572.8790760040283,740.4629516601562,576.883807182312,730.2490997314453,596.9940662384033
855.2583312988281,192.52593755722046,863.4075927734375,174.77508902549744,863.4614562988281,173.50273489952087,863.3358001708984,171.94363117218018,860.3306579589844,172.31655478477478,858.2099914550781,169.39706683158875,855.7583618164062,165.90513110160828,844.7267913818359,160.72861790657043,834.5208740234375,151.71273708343506,840.5743408203125,200.66077709197998,834.6758270263672,197.29934692382812,792.7693939208984,227.35817670822144,731.6846466064453,213.24793338775635,752.4723815917969,318.80985260009766,678.8493347167969,334.222469329834,735.6630706787109,394.3232202529907,662.35595703125,438.56486320495605,732.5894927978516,414.48450565338135,650.2301788330078,457.4440097808838,732.0226287841797,414.92687702178955,661.9092559814453,459.4686269760132,728.9607238769531,407.7491569519043,664.9317932128906,452.92579650878906,631.8843460083008,320.5802392959595,590.2089691162109,317.2890615463257,722.3921966552734,435.44036865234375,676.7192077636719,450.10231018066406,695.1717376708984,556.2644863128662,671.9221496582031,581.1553859710693,674.9101257324219,572.9988956451416,661.7365264892578,597.7146148681641,747.5990295410156,595.5875158309937,731.2071990966797,626.8008327484131
854.3326568603516,148.13409090042114,862.4636077880859,128.8419806957245,862.5890350341797,127.74623394012451,862.6350402832031,126.46833300590515,859.7530364990234,127.15597629547119,857.9415130615234,124.8226797580719,854.2987060546875,121.88637971878052,841.5789031982422,119.80899810791016,828.7558746337891,112.47073173522949,839.8225402832031,158.5630452632904,833.9585113525391,155.88233828544617,795.0300598144531,202.75978803634644,733.7673187255859,179.9501645565033,756.6218566894531,301.7345881462097,679.9021911621094,304.09793615341187,726.4604949951172,386.1955261230469,665.6342315673828,417.5120973587036,717.3068237304688,408.0254030227661,655.0618743896484,440.6349277496338,717.1995544433594,408.5739469528198,667.3291015625,441.294150352478,716.5208435058594,401.23340606689453,671.2749481201172,433.65800857543945,637.157096862793,322.62861013412476,600.8899688720703,309.98132944107056,722.8937530517578,437.6630401611328,688.3101654052734,450.4428005218506,692.2970581054688,565.4010772705078,667.4191284179688,596.8978071212769,670.1017761230469,580.7605648040771,653.5567474365234,612.4985218048096,743.1394958496094,612.0012617111206,718.0677032470703,654.0007925033569
853.4220886230469,118.39171886444092,859.7132110595703,101.34704232215881,859.5778656005859,100.54596304893494,859.2494201660156,99.51439619064331,855.7388305664062,99.69030618667603,852.5007629394531,97.70457029342651,847.7491760253906,95.21052360534668,834.476318359375,94.42146062850952,818.9151000976562,88.60186636447906,838.9974975585938,130.2456772327423,833.3939361572266,127.92126417160034,796.6532897949219,181.83040380477905,732.6701354980469,161.4741325378418,759.1271209716797,277.18050956726074,681.8910980224609,291.28392934799194,727.7499389648438,366.71324729919434,672.2751617431641,401.6319179534912,719.2147827148438,387.3716640472412,662.0415496826172,428.59477043151855,719.4680023193359,388.8577365875244,676.5732574462891,429.9182367324829,718.8174438476562,380.2161741256714,682.1672821044922,419.4391679763794,647.0298004150391,321.21015071868896,605.5751800537109,309.5938038825989,723.7924194335938,420.72697162628174,690.0416564941406,441.1897373199463,707.9859161376953,564.3529558181763,665.3251647949219,593.5178375244141,677.4108123779297,579.2086172103882,652.09228515625,608.3170652389526,764.5072937011719,610.5845403671265,723.7842559814453,646.4542150497437
814.9296569824219,47.92394042015076,819.1199493408203,34.567448794841766,821.8657684326172,35.293093621730804,824.6762084960938,35.90253710746765,808.5926818847656,31.884633600711823,803.7263488769531,30.726450383663177,798.8935089111328,29.678685665130615,813.609619140625,43.39960366487503,784.1336822509766,35.23370414972305,811.1739349365234,65.18027544021606,796.8450164794922,61.32287800312042,792.0858001708984,130.57308912277222,731.754150390625,125.19354343414307,755.9825897216797,233.24114084243774,681.3479614257812,251.40862226486206,727.9536437988281,330.8003568649292,682.2548675537109,371.0543918609619,721.1197662353516,352.94358015060425,673.2428741455078,398.47206115722656,723.2909393310547,353.89694452285767,689.4586181640625,398.90074253082275,720.9707641601562,346.36319875717163,693.9788818359375,386.24269008636475,653.5272216796875,293.30743074417114,610.768928527832,290.3312087059021,750.5142211914062,402.2303295135498,705.8226013183594,420.8108711242676,704.8530578613281,557.3806715011597,670.8158111572266,584.0583944320679,675.1839447021484,578.9988899230957,654.6223449707031,597.3901319503784,761.1190032958984,610.0900268554688,728.2360076904297,639.4623613357544
802.264404296875,32.342854142189026,803.033447265625,19.210955947637558,804.9707794189453,20.30161052942276,806.9359588623047,21.265326887369156,794.2710876464844,16.1969992518425,790.1274108886719,15.264907479286194,785.9335327148438,14.330348074436188,798.6527252197266,28.377994000911713,773.7735748291016,20.837557464838028,797.3402404785156,50.18910884857178,784.4802093505859,46.29310369491577,767.6872253417969,118.88530969619751,720.8544921875,110.9529447555542,755.3656768798828,232.57906436920166,680.9611511230469,247.60149478912354,728.8722229003906,338.13780784606934,686.4414978027344,372.8992795944214,723.3403015136719,365.6875705718994,678.7696075439453,402.1571159362793,724.1410827636719,364.2563009262085,693.0940246582031,400.0643062591553,722.1417999267578,357.3515009880066,695.4341125488281,388.09534549713135,669.0570068359375,291.9127893447876,608.4588623046875,289.517297744751,763.3734893798828,404.5132541656494,721.2339782714844,423.19387435913086,702.9690551757812,554.7440385818481,668.7782287597656,579.0430927276611,673.0043029785156,575.6411075592041,645.1271057128906,591.6186618804932,755.1023101806641,611.1540699005127,721.2801361083984,642.5226974487305
778.7758636474609,-10.31589388847351,771.6343688964844,-21.31677970290184,772.1747589111328,-20.79963505268097,772.6811218261719,-20.18610790371895,763.7546539306641,-19.13628190755844,758.304443359375,-15.919023156166077,753.7759399414062,-14.81554090976715,757.6811218261719,-8.556833490729332,738.7959289550781,-7.5684186816215515,775.3465270996094,8.241698071360588,765.9221649169922,9.84534926712513,750.8721923828125,77.71041870117188,711.4549255371094,82.51537084579468,725.5574035644531,202.72232294082642,675.3299713134766,212.7474331855774,727.880859375,323.2224726676941,698.3563995361328,356.6561222076416,724.1813659667969,349.3052387237549,692.4072265625,381.4304208755493,726.5835571289062,356.64318323135376,707.3822784423828,377.5001049041748,722.9168701171875,348.24392080307007,707.4641418457031,367.68768310546875,668.5839080810547,229.77649927139282,608.3444976806641,240.0195550918579,760.3138732910156,378.68950366973877,720.8316802978516,395.42399883270264,702.0863342285156,531.5377807617188,680.7536315917969,576.1574649810791,671.5750122070312,548.4567260742188,655.6996154785156,594.9985885620117,749.4412994384766,593.3635997772217,728.0821228027344,636.062822341919
754.2695617675781,-3.607528544962406,739.4920349121094,-14.88018348813057,738.7078857421875,-14.02510866522789,737.8767395019531,-13.122279793024063,737.0903015136719,-14.32523176074028,733.8906097412109,-13.574607521295547,730.7707977294922,-12.972738593816757,722.8223419189453,-1.3500562123954296,713.8287353515625,-1.5180853754281998,751.1280822753906,5.106609798967838,745.5723571777344,8.209484070539474,728.5858154296875,54.32817578315735,700.4242706298828,68.2535719871521,721.6029357910156,145.24730443954468,672.2220611572266,213.62258434295654,730.6024169921875,201.83646440505981,700.2037811279297,371.7529249191284,731.162109375,210.79259634017944,695.5519104003906,398.8818168640137,737.8462219238281,214.61907863616943,707.6653289794922,399.75724697113037,734.510498046875,214.57858800888062,714.2784881591797,383.1907653808594,653.2599639892578,209.1471791267395,613.2236862182617,225.1063871383667,711.0357666015625,363.9676094055176,711.2217712402344,386.3625955581665,687.3683166503906,510.9788417816162,683.6196899414062,573.6048603057861,667.3707580566406,527.6928663253784,654.4981384277344,593.8959217071533,726.0488891601562,559.9138784408569,727.4863433837891,622.8957939147949
